user_id,age,gender,premium_user,listening_time,mood,genre,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,loudness_db,duration_sec,popularity,previous_skips,repeat_count,skip
U089,23,Other,No,Morning,Sad,Jazz,0.17,0.18,0.78,0.52,0.09,0.86,0.85,86,-26,122,44,2,7,0
U089,23,Other,No,Morning,Focus,EDM,0.63,0.1,0.38,0.04,0.29,0.0,0.74,72,-21,236,13,9,14,0
U089,23,Other,No,Evening,Happy,Bollywood,0.19,0.83,0.42,0.91,0.22,0.47,0.95,99,-16,203,85,15,8,0
U089,23,Other,No,Evening,Sad,Lo-fi,0.29,0.99,0.5,0.26,0.5,0.61,0.97,175,-45,274,30,7,3,0
U089,23,Other,No,Night,Relaxed,Bollywood,0.83,0.46,0.37,0.0,0.31,0.22,0.43,175,-23,179,9,22,1,1
U089,23,Other,No,Morning,Gym,Classical,0.72,0.13,0.12,0.53,0.32,0.33,0.41,84,-35,202,29,12,1,0
U089,23,Other,No,Afternoon,Gym,Pop,0.5,0.96,0.46,0.6,0.7,0.38,0.64,192,-8,189,66,8,2,0
U089,23,Other,No,Afternoon,Focus,EDM,0.2,0.99,0.93,0.46,0.37,0.75,0.44,116,-4,243,41,18,9,0
U089,23,Other,No,Evening,Sad,Rock,0.94,0.5,0.19,0.93,0.06,0.11,0.7,168,-42,129,36,19,0,0
U089,23,Other,No,Afternoon,Relaxed,Jazz,0.18,0.97,0.42,0.85,0.34,0.28,0.23,192,-26,289,73,23,13,0
U089,23,Other,No,Evening,Gym,Lo-fi,0.99,0.53,0.71,0.82,0.58,0.36,0.91,74,-26,278,89,25,5,1
U090,28,Other,Yes,Evening,Sad,EDM,0.96,0.65,0.68,0.46,0.08,0.45,0.96,137,-18,297,20,8,15,0
U090,28,Other,Yes,Afternoon,Sad,Classical,0.44,0.4,0.7,0.84,0.12,0.48,0.81,176,-3,143,34,22,2,1
U090,28,Other,Yes,Morning,Focus,Hip-Hop,0.91,0.53,0.65,0.44,0.03,0.01,0.36,85,-15,343,30,10,14,0
U090,28,Other,Yes,Morning,Focus,Bollywood,0.21,0.22,0.12,0.7,0.47,0.61,0.93,154,-29,220,39,12,6,0
U090,28,Other,Yes,Night,Focus,Lo-fi,0.37,0.98,0.68,0.36,0.0,0.87,0.6,120,-29,289,17,15,3,1
U090,28,Other,Yes,Morning,Happy,Pop,0.62,0.24,0.39,0.6,0.68,0.05,0.02,104,-21,133,1,1,2,1
U090,28,Other,Yes,Afternoon,Happy,Hip-Hop,0.48,0.47,0.86,0.46,0.45,0.79,0.97,191,-40,155,12,7,0,0
U090,28,Other,Yes,Evening,Happy,Pop,0.37,0.97,0.85,0.62,0.61,0.69,0.89,163,-15,152,26,21,6,1
U090,28,Other,Yes,Afternoon,Sad,Rock,0.58,0.54,0.9,0.98,0.76,0.25,0.99,152,-25,305,54,2,4,0
U090,28,Other,Yes,Afternoon,Happy,Hip-Hop,0.12,0.29,0.17,0.73,0.32,0.29,0.48,76,-5,281,81,22,7,1
U090,28,Other,Yes,Afternoon,Happy,EDM,0.79,0.72,0.49,0.24,0.41,0.32,0.63,76,-19,336,60,13,8,0
U090,28,Other,Yes,Afternoon,Gym,Rock,0.62,0.16,0.61,0.23,0.14,0.34,0.79,196,-36,346,82,25,12,0
U090,28,Other,Yes,Evening,Relaxed,Classical,0.64,0.51,0.33,0.85,0.45,0.85,0.17,107,-25,167,79,13,8,1
U090,28,Other,Yes,Morning,Gym,Classical,0.32,0.93,0.67,0.77,0.58,0.44,0.11,89,-41,199,29,7,1,0
U090,28,Other,Yes,Morning,Gym,Bollywood,0.57,0.39,0.55,0.09,0.27,0.7,0.59,74,-5,352,50,22,5,0
U090,28,Other,Yes,Afternoon,Gym,Pop,0.42,0.19,0.24,0.71,0.21,0.39,0.24,103,-38,225,23,23,12,0
U090,28,Other,Yes,Evening,Focus,EDM,0.39,0.37,0.58,0.01,0.5,0.34,0.62,185,-16,317,30,23,14,1
U090,28,Other,Yes,Night,Sad,Lo-fi,0.87,0.38,0.41,0.56,0.51,0.15,0.72,128,-2,141,10,2,15,0
U090,28,Other,Yes,Morning,Sad,EDM,0.74,0.48,0.97,0.39,0.52,0.86,0.1,101,-22,262,38,23,5,1
U090,28,Other,Yes,Afternoon,Focus,Bollywood,0.59,0.43,0.96,0.03,0.76,0.7,0.58,102,-5,184,82,17,4,1
U091,42,Male,Yes,Morning,Sad,Hip-Hop,0.14,0.52,0.74,0.52,0.07,0.64,0.23,169,-23,315,38,17,11,0
U091,42,Male,Yes,Afternoon,Focus,Lo-fi,0.11,0.66,0.86,0.55,0.11,0.47,0.83,77,-18,294,92,5,15,0
U091,42,Male,Yes,Afternoon,Focus,Classical,0.39,0.24,0.76,0.33,0.27,0.68,0.02,153,-40,128,66,3,9,0
U091,42,Male,Yes,Evening,Happy,EDM,0.89,0.29,0.14,0.21,0.01,0.45,0.13,142,-43,159,96,20,7,1
U091,42,Male,Yes,Morning,Gym,EDM,0.89,0.68,0.28,0.46,0.65,0.57,0.98,96,-10,127,78,3,13,0
U091,42,Male,Yes,Morning,Happy,Lo-fi,0.91,0.48,0.45,0.56,0.58,0.31,0.25,60,-29,215,36,8,2,0
U091,42,Male,Yes,Afternoon,Gym,Classical,0.34,0.52,0.13,0.55,0.23,0.73,0.55,85,-24,306,84,3,15,0
U091,42,Male,Yes,Morning,Happy,EDM,0.47,0.72,0.56,0.59,0.24,0.12,0.01,64,-4,276,53,19,13,0
U091,42,Male,Yes,Afternoon,Gym,Classical,0.25,0.4,0.24,0.24,0.13,0.66,0.98,72,-25,248,71,6,14,0
U091,42,Male,Yes,Evening,Happy,Rock,0.34,0.15,0.73,0.71,0.4,0.4,0.94,110,-7,213,6,24,3,1
U091,42,Male,Yes,Afternoon,Relaxed,Pop,0.84,0.39,0.72,0.83,0.37,0.7,0.55,105,-20,130,29,2,14,0
U091,42,Male,Yes,Afternoon,Sad,Hip-Hop,0.92,0.42,0.91,0.89,0.41,0.71,0.59,90,-11,230,9,25,9,0
U091,42,Male,Yes,Morning,Gym,Rock,0.73,0.96,0.79,0.66,0.29,0.88,0.05,150,-9,224,57,10,14,0
U091,42,Male,Yes,Morning,Happy,Lo-fi,0.81,0.99,0.82,0.22,0.57,0.76,0.47,96,-17,343,33,10,3,0
U091,42,Male,Yes,Night,Sad,EDM,0.98,0.86,0.97,0.57,0.73,0.04,0.76,149,-3,357,22,5,3,0
U091,42,Male,Yes,Evening,Happy,Bollywood,0.64,0.44,0.11,0.51,0.22,0.43,0.75,93,-3,249,82,18,7,1
U091,42,Male,Yes,Afternoon,Happy,EDM,0.2,0.21,0.32,0.84,0.48,0.64,0.58,92,-16,146,82,10,12,0
U091,42,Male,Yes,Night,Sad,Bollywood,0.54,0.59,0.57,0.35,0.66,0.51,0.73,191,-20,251,84,3,8,0
U091,42,Male,Yes,Morning,Relaxed,Classical,0.15,0.92,0.61,0.65,0.38,0.5,0.28,136,-28,200,60,21,8,1
U091,42,Male,Yes,Night,Relaxed,Rock,0.14,0.46,0.92,0.17,0.34,0.39,0.77,147,-27,287,30,9,14,0
U092,41,Other,No,Night,Relaxed,Jazz,0.32,0.62,0.93,0.21,0.49,0.33,0.63,73,-16,327,78,22,13,0
U092,41,Other,No,Night,Sad,Pop,0.3,0.7,0.4,0.67,0.64,0.07,0.48,139,-32,198,87,1,15,0
U092,41,Other,No,Night,Gym,EDM,0.19,0.72,0.52,0.96,0.08,0.92,0.64,109,-25,288,4,20,0,1
U092,41,Other,No,Morning,Sad,EDM,0.23,0.28,0.74,0.32,0.01,0.9,0.41,147,-37,261,43,21,1,1
U092,41,Other,No,Afternoon,Relaxed,Pop,0.97,0.94,0.72,0.39,0.16,0.46,0.31,144,-38,192,80,14,4,0
U092,41,Other,No,Afternoon,Gym,Pop,0.22,0.34,0.54,0.29,0.63,0.33,0.03,122,0,211,41,11,11,0
U092,41,Other,No,Morning,Happy,EDM,0.47,0.52,0.17,0.42,0.25,0.94,0.79,130,-15,324,51,3,5,1
U092,41,Other,No,Night,Happy,Jazz,0.23,0.71,0.78,0.01,0.33,0.03,0.73,86,-36,163,20,17,7,1
U092,41,Other,No,Night,Sad,Jazz,0.48,0.73,0.32,0.0,0.21,0.37,0.81,147,-8,205,7,4,13,0
U092,41,Other,No,Morning,Relaxed,Lo-fi,0.55,0.79,0.65,0.67,0.74,0.22,0.65,184,-19,339,25,18,1,1
U092,41,Other,No,Night,Sad,Pop,0.26,0.77,0.32,0.57,0.58,0.98,0.84,168,-9,124,24,21,5,1
U092,41,Other,No,Afternoon,Happy,Pop,0.4,0.12,0.19,0.77,0.03,0.64,0.92,66,-41,207,87,3,5,0
U092,41,Other,No,Afternoon,Sad,Rock,0.29,0.38,0.13,0.44,0.38,0.16,0.11,106,-41,261,84,6,7,0
U092,41,Other,No,Night,Sad,EDM,0.44,0.68,0.23,0.0,0.27,0.02,0.09,104,-19,130,8,17,4,1
U092,41,Other,No,Afternoon,Gym,EDM,0.35,0.51,0.15,0.29,0.45,0.49,0.54,173,-35,348,71,4,1,0
U092,41,Other,No,Afternoon,Relaxed,Jazz,0.69,0.85,0.77,0.03,0.06,1.0,0.42,73,-27,186,54,22,13,0
U092,41,Other,No,Evening,Relaxed,Hip-Hop,0.34,0.47,0.86,0.42,0.55,0.02,0.43,127,-17,159,89,20,8,1
U092,41,Other,No,Morning,Happy,Lo-fi,0.51,0.52,0.33,0.49,0.72,0.26,0.44,129,-19,201,62,14,14,0
U092,41,Other,No,Morning,Gym,Classical,0.65,0.55,0.51,0.92,0.44,0.16,0.52,94,-13,323,19,12,2,1
U092,41,Other,No,Night,Happy,Lo-fi,0.1,0.28,0.54,0.65,0.75,0.03,0.39,161,-11,251,2,25,6,1
U093,31,Other,No,Morning,Relaxed,Classical,0.67,0.23,0.62,0.19,0.1,0.17,0.76,127,-37,262,88,11,7,1
U093,31,Other,No,Night,Happy,Lo-fi,0.81,0.18,0.64,0.98,0.45,0.26,0.02,172,-45,358,90,3,15,0
U093,31,Other,No,Night,Gym,Lo-fi,0.19,0.25,0.53,0.65,0.58,0.05,0.83,74,-27,177,29,13,11,1
U093,31,Other,No,Morning,Gym,Jazz,0.68,0.36,0.17,0.05,0.78,0.09,0.93,60,-42,293,61,1,3,0
U093,31,Other,No,Afternoon,Happy,Pop,0.11,0.14,0.41,0.29,0.38,0.69,0.93,118,0,294,80,5,1,0
U093,31,Other,No,Evening,Focus,Bollywood,0.9,0.43,0.66,0.6,0.22,0.46,0.69,145,-5,178,77,13,10,0
U093,31,Other,No,Afternoon,Happy,Jazz,0.78,0.41,0.45,0.68,0.49,0.74,0.67,102,-42,192,11,12,9,0
U093,31,Other,No,Night,Focus,Bollywood,0.14,0.81,0.71,0.37,0.72,1.0,0.24,118,-17,322,55,25,12,0
U093,31,Other,No,Night,Focus,Classical,0.77,0.91,0.79,0.0,0.42,0.34,0.77,177,-26,273,85,1,11,0
U093,31,Other,No,Evening,Gym,Classical,0.17,0.35,0.65,0.52,0.17,0.82,0.34,162,-35,192,95,1,11,0
U093,31,Other,No,Morning,Happy,Jazz,0.61,0.62,0.49,0.18,0.3,0.24,0.15,172,-8,147,13,3,2,1
U093,31,Other,No,Morning,Happy,EDM,0.33,0.71,0.91,0.61,0.53,0.73,0.6,102,-41,182,46,18,13,0
U093,31,Other,No,Afternoon,Relaxed,Bollywood,0.51,0.73,0.69,0.69,0.68,0.01,0.76,99,-36,288,54,8,4,0
U093,31,Other,No,Evening,Relaxed,Bollywood,0.87,0.37,0.84,0.82,0.41,0.88,0.48,200,-39,303,79,4,2,0
U093,31,Other,No,Evening,Sad,Rock,0.59,0.5,0.45,0.29,0.47,0.94,0.96,183,-10,355,33,21,15,0
U093,31,Other,No,Night,Focus,Bollywood,0.51,0.55,0.58,0.81,0.28,0.14,0.83,106,-18,234,55,19,14,0
U093,31,Other,No,Afternoon,Relaxed,Lo-fi,0.35,0.56,0.9,0.76,0.77,0.24,0.0,94,-8,297,28,13,0,1
U093,31,Other,No,Afternoon,Relaxed,Bollywood,0.4,0.99,0.99,0.58,0.2,0.9,0.52,66,-38,159,36,16,9,0
U093,31,Other,No,Night,Gym,Pop,0.81,0.41,0.21,0.89,0.78,0.41,0.8,94,0,153,90,7,1,0
U093,31,Other,No,Morning,Sad,Bollywood,0.33,0.13,0.38,0.23,0.3,0.13,0.13,136,-30,183,7,6,14,0
U094,36,Other,Yes,Night,Focus,Hip-Hop,0.36,0.51,0.89,0.42,0.69,0.8,0.11,79,-32,259,90,0,15,0
U094,36,Other,Yes,Evening,Gym,Jazz,0.82,0.92,0.47,0.32,0.71,0.35,0.86,144,-13,222,49,7,11,0
U094,36,Other,Yes,Night,Relaxed,Classical,0.94,0.25,0.87,0.68,0.14,0.14,0.94,193,0,258,49,13,1,1
U094,36,Other,Yes,Morning,Happy,EDM,0.74,0.57,0.38,0.54,0.71,0.99,0.84,133,-17,346,5,10,4,0
U094,36,Other,Yes,Night,Gym,Lo-fi,0.86,0.25,0.66,0.56,0.72,0.09,0.73,102,-32,310,21,0,6,1
U094,36,Other,Yes,Afternoon,Gym,Pop,0.21,0.5,0.89,0.48,0.31,0.43,0.54,146,-34,240,19,16,14,0
U094,36,Other,Yes,Evening,Sad,Classical,0.56,0.92,0.5,0.23,0.21,0.97,0.96,61,-19,166,86,17,7,1
U094,36,Other,Yes,Evening,Happy,Classical,0.78,0.98,0.67,0.37,0.19,0.89,0.17,93,-17,247,83,22,1,0
U094,36,Other,Yes,Afternoon,Happy,Classical,0.58,0.74,0.52,0.06,0.1,0.46,0.75,92,-35,260,45,25,14,0
U094,36,Other,Yes,Morning,Relaxed,Rock,0.14,0.75,0.24,0.34,0.23,0.41,0.6,117,-8,323,58,14,1,1
U094,36,Other,Yes,Morning,Relaxed,Lo-fi,0.97,0.58,0.96,0.36,0.47,0.64,0.86,162,-4,237,30,16,12,0
U094,36,Other,Yes,Evening,Relaxed,Jazz,0.97,0.56,0.93,0.26,0.54,0.5,0.23,107,0,165,80,2,5,0
U094,36,Other,Yes,Evening,Sad,Lo-fi,0.93,0.49,0.11,0.85,0.71,0.24,0.61,140,-8,335,76,21,8,0
U094,36,Other,Yes,Morning,Sad,Bollywood,0.47,0.67,0.64,0.21,0.07,0.94,0.05,122,-9,250,4,22,3,1
U094,36,Other,Yes,Afternoon,Relaxed,EDM,0.44,0.59,0.32,0.42,0.5,0.32,0.89,79,-43,258,87,0,3,0
U094,36,Other,Yes,Night,Focus,Jazz,0.85,0.28,0.46,0.02,0.51,0.45,0.17,177,-41,201,49,11,13,0
U094,36,Other,Yes,Morning,Gym,Hip-Hop,0.62,0.91,0.42,0.49,0.45,0.61,0.37,154,-44,348,44,10,7,0
U094,36,Other,Yes,Night,Sad,Pop,0.37,0.43,0.9,0.84,0.72,0.56,0.62,101,-1,200,17,23,11,1
U094,36,Other,Yes,Night,Relaxed,Jazz,0.8,0.68,0.55,0.77,0.06,0.65,0.1,77,-6,281,91,5,2,0
U094,36,Other,Yes,Afternoon,Relaxed,Pop,0.37,0.23,0.82,0.04,0.65,0.14,0.63,127,-16,171,4,16,4,1
U095,27,Other,Yes,Evening,Relaxed,Pop,0.26,0.94,0.81,0.74,0.23,0.99,0.01,104,-8,171,99,13,7,0
U095,27,Other,Yes,Evening,Relaxed,Bollywood,0.82,0.18,0.6,0.04,0.57,0.66,0.35,141,-8,265,8,22,0,0
U095,27,Other,Yes,Night,Relaxed,Jazz,0.82,0.69,0.91,0.32,0.33,0.09,0.9,82,-38,172,39,23,7,0
U095,27,Other,Yes,Morning,Happy,Hip-Hop,0.29,0.79,0.66,0.69,0.71,0.43,0.42,107,-14,181,38,4,3,0
U095,27,Other,Yes,Night,Focus,Rock,0.66,0.89,0.74,0.5,0.8,0.04,0.29,138,-10,128,21,19,1,1
U095,27,Other,Yes,Afternoon,Relaxed,Lo-fi,0.37,0.42,0.27,0.82,0.09,0.58,0.59,191,-36,137,86,6,6,0
U095,27,Other,Yes,Morning,Focus,Rock,0.96,0.31,0.49,0.86,0.32,0.05,0.3,77,-15,141,2,20,6,1
U095,27,Other,Yes,Night,Focus,Jazz,0.81,0.53,0.13,0.81,0.02,0.24,0.21,100,-44,315,32,8,8,0
U095,27,Other,Yes,Morning,Sad,EDM,0.54,0.33,0.57,0.77,0.28,0.83,0.5,148,0,159,46,22,14,0
U095,27,Other,Yes,Morning,Relaxed,Bollywood,0.78,0.29,0.45,0.84,0.53,0.96,0.5,79,-40,286,86,23,1,1
U095,27,Other,Yes,Night,Focus,Lo-fi,0.78,0.62,0.44,0.77,0.05,0.4,0.46,63,-23,272,78,8,12,0
U095,27,Other,Yes,Morning,Focus,Bollywood,0.32,0.74,0.99,0.25,0.55,0.06,0.49,141,-12,329,2,25,0,1
U095,27,Other,Yes,Afternoon,Focus,EDM,0.14,0.48,0.32,0.22,0.17,0.03,0.75,146,-11,319,63,9,9,0
U095,27,Other,Yes,Evening,Relaxed,Jazz,0.4,0.76,0.86,0.49,0.11,0.85,0.33,198,-1,156,88,11,10,0
U095,27,Other,Yes,Afternoon,Gym,Bollywood,0.2,0.66,0.2,0.58,0.34,0.02,0.21,139,-12,340,22,24,7,1
U095,27,Other,Yes,Night,Relaxed,Classical,0.54,0.46,0.61,0.63,0.12,0.24,0.02,126,-1,180,53,8,14,0
U095,27,Other,Yes,Evening,Gym,Jazz,0.82,0.57,0.76,0.94,0.21,0.39,0.49,82,-37,129,52,7,3,1
U095,27,Other,Yes,Evening,Sad,Rock,0.62,0.53,0.13,0.26,0.41,0.0,0.1,128,-29,324,11,11,14,0
U095,27,Other,Yes,Evening,Gym,Pop,0.73,0.9,0.17,0.54,0.09,0.31,0.92,110,-21,139,12,16,5,1
U095,27,Other,Yes,Morning,Gym,Bollywood,0.74,0.34,0.97,0.91,0.14,0.4,0.97,157,-13,312,33,24,7,1
U096,41,Male,Yes,Night,Happy,Rock,0.36,0.82,0.35,0.69,0.22,0.34,0.57,165,-18,127,2,7,0,0
U096,41,Male,Yes,Afternoon,Sad,Lo-fi,0.22,0.55,0.23,0.22,0.42,0.8,0.47,128,-2,152,89,3,14,0
U096,41,Male,Yes,Morning,Gym,Jazz,0.69,0.89,0.95,0.32,0.54,0.45,0.98,109,-29,127,100,22,2,1
U096,41,Male,Yes,Night,Sad,Bollywood,0.16,0.47,0.72,0.26,0.71,0.77,0.02,130,-12,280,33,17,8,1
U096,41,Male,Yes,Night,Relaxed,Classical,0.72,0.26,0.54,0.57,0.57,0.58,0.88,91,-26,327,24,19,11,0
U096,41,Male,Yes,Morning,Focus,Pop,0.4,0.22,0.18,0.74,0.56,0.84,0.7,150,-18,153,61,10,5,0
U096,41,Male,Yes,Afternoon,Relaxed,Hip-Hop,0.97,0.77,1.0,0.93,0.69,0.65,0.45,129,-26,238,75,21,9,0
U096,41,Male,Yes,Night,Happy,Rock,0.21,0.47,0.29,0.23,0.13,0.28,0.73,184,0,143,88,21,1,0
U096,41,Male,Yes,Morning,Focus,Classical,0.6,0.95,0.21,0.71,0.23,0.66,0.45,79,-30,130,35,24,9,0
U096,41,Male,Yes,Evening,Sad,Bollywood,0.87,0.26,0.74,0.64,0.71,0.25,0.71,98,-11,171,82,6,15,0
U096,41,Male,Yes,Evening,Happy,Rock,0.69,0.62,0.6,0.66,0.04,0.14,0.89,156,-28,283,59,22,15,0
U096,41,Male,Yes,Morning,Gym,Rock,0.22,0.76,0.99,0.84,0.69,0.96,0.96,193,-7,191,10,23,0,1
U096,41,Male,Yes,Afternoon,Relaxed,Classical,0.21,0.37,0.46,0.25,0.57,0.08,0.1,189,-30,135,98,18,14,0
U096,41,Male,Yes,Night,Relaxed,Bollywood,0.37,0.93,0.29,0.73,0.62,0.52,0.55,146,0,167,31,15,15,0
U096,41,Male,Yes,Afternoon,Focus,Hip-Hop,0.52,0.6,0.21,0.15,0.19,0.33,0.09,82,-4,306,99,17,0,1
U096,41,Male,Yes,Night,Gym,Rock,0.61,0.63,0.65,0.67,0.33,0.02,0.54,152,-32,260,28,18,11,0
U096,41,Male,Yes,Afternoon,Gym,Pop,0.78,0.7,0.22,0.11,0.57,0.83,0.19,180,-45,332,97,23,0,0
U096,41,Male,Yes,Evening,Focus,EDM,0.8,0.57,0.56,0.73,0.74,0.71,0.43,117,-35,129,64,25,1,1
U096,41,Male,Yes,Evening,Relaxed,Classical,0.63,0.71,0.72,0.49,0.24,0.44,0.41,105,-6,224,45,1,15,0
U096,41,Male,Yes,Morning,Focus,Jazz,0.5,0.48,0.46,0.68,0.07,0.6,0.16,86,-17,270,35,15,15,0
U097,41,Male,Yes,Afternoon,Relaxed,Jazz,0.38,0.79,0.78,0.06,0.35,0.18,0.61,117,-42,175,17,23,12,1
U097,41,Male,Yes,Evening,Happy,Lo-fi,0.43,0.5,0.32,0.61,0.57,0.03,0.99,126,-43,307,49,7,10,0
U097,41,Male,Yes,Afternoon,Gym,EDM,0.23,0.52,0.77,0.37,0.1,0.71,0.2,66,-42,304,46,6,12,0
U097,41,Male,Yes,Afternoon,Gym,Hip-Hop,0.49,0.3,0.33,0.15,0.75,0.7,0.16,193,-31,239,18,25,7,1
U097,41,Male,Yes,Evening,Sad,EDM,0.62,0.19,0.31,0.23,0.38,0.77,0.7,73,-45,259,89,18,9,0
U097,41,Male,Yes,Afternoon,Gym,Rock,0.13,0.77,0.11,0.2,0.19,0.76,0.68,197,-13,173,69,8,11,0
U097,41,Male,Yes,Morning,Focus,Lo-fi,0.54,0.59,0.93,0.27,0.18,0.1,0.52,155,-2,293,15,15,13,1
U097,41,Male,Yes,Night,Gym,Hip-Hop,0.69,0.45,0.43,0.71,0.25,0.73,0.69,84,-22,245,86,22,7,0
U097,41,Male,Yes,Morning,Sad,EDM,0.39,0.74,0.67,0.45,0.52,0.99,0.6,193,-12,212,79,6,8,0
U097,41,Male,Yes,Night,Happy,Jazz,0.51,0.92,0.52,0.92,0.54,0.86,0.68,80,-1,215,3,7,5,1
U097,41,Male,Yes,Afternoon,Gym,Bollywood,0.82,0.8,0.71,0.73,0.1,0.01,0.44,194,-20,283,86,24,1,1
U097,41,Male,Yes,Afternoon,Focus,Jazz,0.54,0.52,0.88,0.83,0.46,0.53,0.25,151,-6,142,94,0,7,0
U097,41,Male,Yes,Evening,Sad,Classical,0.87,0.44,0.24,0.33,0.45,0.4,0.91,173,-27,172,74,21,13,0
U097,41,Male,Yes,Morning,Sad,Pop,0.36,0.28,0.61,0.32,0.6,0.41,0.44,154,-33,139,61,1,15,0
U097,41,Male,Yes,Afternoon,Gym,EDM,0.87,0.11,0.23,0.81,0.37,0.2,0.67,116,-2,310,22,11,12,0
U097,41,Male,Yes,Evening,Happy,Pop,0.76,0.36,0.55,0.27,0.17,0.98,0.43,160,-45,324,13,18,3,1
U097,41,Male,Yes,Evening,Gym,Jazz,0.49,0.75,0.75,0.75,0.17,0.86,0.15,139,-26,356,97,14,6,1
U097,41,Male,Yes,Morning,Focus,Rock,0.35,0.54,0.49,0.06,0.65,0.67,0.6,186,-39,355,54,9,11,0
U097,41,Male,Yes,Evening,Focus,Pop,0.78,0.83,0.74,0.42,0.77,0.84,0.25,186,-32,296,30,17,14,0
U097,41,Male,Yes,Night,Focus,EDM,0.95,0.13,0.4,0.44,0.73,0.09,0.19,198,-26,309,58,14,2,0
U098,42,Female,No,Afternoon,Relaxed,Lo-fi,0.14,0.84,0.56,0.62,0.4,0.4,0.75,74,-36,181,6,16,12,0
U098,42,Female,No,Morning,Sad,Bollywood,0.3,0.8,0.31,0.25,0.32,0.33,1.0,107,-39,295,46,12,1,0
U098,42,Female,No,Night,Relaxed,Bollywood,0.59,0.29,0.88,0.42,0.23,0.43,0.9,75,-32,242,52,8,14,0
U098,42,Female,No,Morning,Relaxed,Lo-fi,0.62,0.69,0.89,0.43,0.15,0.12,0.34,120,-9,328,88,12,10,0
U098,42,Female,No,Afternoon,Happy,Rock,0.91,0.14,0.81,0.3,0.25,0.6,0.21,155,-37,336,70,13,12,0
U098,42,Female,No,Night,Relaxed,Jazz,0.38,0.1,0.88,0.17,0.27,0.85,0.19,192,-45,147,4,2,5,0
U098,42,Female,No,Evening,Happy,Jazz,0.59,0.92,0.6,0.38,0.73,0.81,0.6,89,-33,353,52,20,11,0
U098,42,Female,No,Morning,Gym,Pop,0.19,0.83,0.83,0.22,0.74,0.41,0.44,188,-18,323,85,15,2,1
U098,42,Female,No,Afternoon,Happy,Hip-Hop,0.65,0.23,0.87,0.71,0.6,0.95,0.85,153,-44,245,90,3,13,0
U098,42,Female,No,Night,Happy,Bollywood,0.23,0.79,0.35,0.35,0.77,0.04,0.87,127,-43,290,7,6,15,0
U098,42,Female,No,Night,Sad,Pop,0.6,0.45,0.74,0.25,0.01,0.4,0.07,106,-19,321,95,4,1,0
U098,42,Female,No,Afternoon,Sad,EDM,0.85,0.95,0.49,0.49,0.07,0.11,0.55,72,-4,136,70,2,3,0
U098,42,Female,No,Morning,Relaxed,Lo-fi,0.26,0.42,0.89,0.51,0.4,0.72,0.14,169,-36,176,15,25,9,1
U098,42,Female,No,Afternoon,Sad,Pop,0.89,0.73,0.67,0.57,0.32,0.55,0.97,151,-44,208,21,2,2,1
U098,42,Female,No,Morning,Focus,Bollywood,0.11,0.21,0.81,0.78,0.75,0.89,0.77,124,-29,311,53,1,2,0
U098,42,Female,No,Night,Focus,Pop,0.82,0.6,0.31,0.42,0.26,0.28,0.88,67,-20,122,76,21,10,0
U098,42,Female,No,Morning,Sad,Classical,0.72,0.51,0.41,0.43,0.45,0.68,0.64,149,-9,287,6,15,8,1
U098,42,Female,No,Night,Gym,Lo-fi,0.7,0.69,0.36,0.36,0.74,1.0,0.44,170,-34,200,25,21,9,1
U098,42,Female,No,Morning,Gym,Jazz,0.89,0.83,0.28,0.1,0.75,0.97,0.5,194,-5,222,16,15,9,0
U098,42,Female,No,Afternoon,Gym,Pop,0.8,0.72,0.22,0.81,0.77,0.08,0.76,159,-37,316,93,17,12,0
U099,32,Male,No,Evening,Gym,Bollywood,0.83,0.46,0.59,0.92,0.8,0.68,0.48,71,-38,221,48,12,5,0
U099,32,Male,No,Morning,Relaxed,Lo-fi,0.16,0.43,0.94,0.95,0.17,0.72,0.15,97,-28,165,26,10,4,0
U099,32,Male,No,Evening,Relaxed,EDM,0.39,0.85,0.85,0.31,0.31,0.06,0.18,152,-42,206,99,4,0,0
U099,32,Male,No,Morning,Sad,Rock,0.18,0.75,0.56,0.37,0.33,0.33,0.96,118,-27,289,20,7,4,1
U099,32,Male,No,Afternoon,Focus,Bollywood,0.89,0.93,0.62,0.92,0.71,0.23,0.11,130,-1,284,10,8,0,0
U099,32,Male,No,Night,Happy,Rock,0.92,0.87,0.71,0.64,0.7,0.48,0.76,98,-1,343,39,1,4,0
U099,32,Male,No,Afternoon,Sad,Classical,0.23,0.18,0.54,0.94,0.69,0.9,0.52,188,-39,287,2,1,12,0
U099,32,Male,No,Afternoon,Sad,Lo-fi,0.41,0.52,0.8,0.75,0.35,0.22,0.33,189,-15,235,37,24,11,0
U099,32,Male,No,Evening,Relaxed,EDM,0.37,0.57,0.58,0.2,0.61,0.49,0.63,140,-26,195,96,5,4,0
U099,32,Male,No,Afternoon,Focus,Bollywood,0.91,0.97,0.71,0.76,0.44,0.33,0.98,124,-24,213,30,17,5,1
U099,32,Male,No,Morning,Happy,Hip-Hop,0.34,0.46,0.49,0.92,0.57,0.53,0.54,186,-26,202,91,22,14,0
U099,32,Male,No,Morning,Gym,Hip-Hop,0.38,0.17,0.86,0.22,0.73,0.56,0.6,86,-22,318,97,22,4,1
U099,32,Male,No,Afternoon,Relaxed,Jazz,0.13,0.86,0.74,0.94,0.21,0.95,0.22,91,-45,326,50,2,8,0
